Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1604,11069859,"Raphael Hassine","2023-10-14 16:38:45",0.78068,1,raphaelhassine
1605,11072141,"RISHABH DANG","2023-10-15 16:43:46",0.78068,1,rishabhdang
1606,11084427,"Simon Hayoz","2023-10-17 10:32:54",0.78068,3,simonhayoz
1607,11090788,sgord512,"2023-10-18 09:49:25",0.78068,1,sgord512
1608,11062154,shun.h,"2023-10-27 04:19:19",0.78068,2,tubakun
1609,10881673,"Touhid, Zado, Peter","2023-09-10 17:01:56",0.78045,6,"petergodbless,touhidurrr,zadosaadipurwanto"
1610,10919227,okadadaichi,"2023-09-15 06:43:19",0.78045,1,okadadaichi
1611,10943318,"Alex Monesan","2023-10-11 08:13:07",0.78045,2,alexmonesan
1612,10997613,ahmednafiz104,"2023-10-03 09:07:24",0.78045,6,ahmednafiz104
1613,11059158,ZHANGFEI12322,"2023-10-13 12:53:18",0.78045,1,zhangfei12322
1614,11075112,"Ziad Wael","2023-10-17 11:46:54",0.78045,1,ziadwael
1615,10869930,"Keepski Ks","2023-09-13 01:34:17",0.78021,7,keepskiks
1616,9224886,Stax,"2023-10-03 06:09:01",0.78021,5,bigstax
1617,11075738,wangwwad,"2023-10-16 02:09:45",0.78021,10,wangwwad
1618,10865951,Hannah_zz,"2023-09-05 08:50:57",0.77998,6,hannahzz1116
1619,11122075,"Stefanie Wang","2023-10-24 08:27:43",0.77998,1,stefaniewang24
1620,10982639,"Mateusz Lesniak","2023-09-28 14:10:13",0.77975,1,mateuszlesniak
1621,11021595,"Anam Ibn Jafar","2023-10-06 19:28:39",0.77951,1,anamibnjafar0
1622,10843901,"Yachit Mahajan","2023-10-10 19:45:04",0.77951,1,yachitmahajan
1623,11133720,"ahmed mahmoud","2023-10-26 06:17:25",0.77951,1,sah1awy
1624,11069753,Irvandi13,"2023-10-15 04:23:21",0.77928,3,irvandi13
1625,11124721,"Hyun Lee 94","2023-10-24 15:25:48",0.77928,1,hyunlee94
1626,11060796,"Joe Brijs","2023-10-25 02:20:35",0.77928,3,joebrijs
1627,10946386,"Pranav Pabba","2023-09-22 20:30:50",0.77905,1,pranavpabba
1628,10984530,EnesS,"2023-09-28 21:20:47",0.77905,1,quicksynchro
1629,10914336,"Kishore Golla - work","2023-09-15 10:08:30",0.77881,1,kishoregollawork
1630,11102132,"NIGANTH S ","2023-10-20 10:32:38",0.77881,1,niganths
1631,11102364,"THARUN D","2023-10-20 10:41:10",0.77881,4,dtharun98425
1632,10826243,"BhanutejReddy G","2023-09-08 19:06:53",0.77858,2,bhanutejreddyg
1633,10934309,Juliette_4622,"2023-10-27 12:03:16",0.77858,5,juliette4622
1634,10981065,"Matteo Simoni","2023-09-28 09:09:57",0.77834,5,ermalossi
1635,11045092,"Tan Tranduc","2023-10-12 04:22:28",0.77834,1,tantranduc
1636,11085928,"Ahmad Lawal","2023-10-19 18:21:03",0.77834,4,ahmad0lawal
1637,11006153,Lumerico,"2023-10-08 18:59:26",0.77811,4,lumerico
1638,10823515,"Catherine Hu","2023-09-12 17:47:17",0.77764,7,catherine7hu
1639,11102394,ChandeeshSG,"2023-10-20 16:06:18",0.77764,1,chandeeshsg
1640,10937811,"borhan gabr","2023-10-28 22:10:32",0.77764,2,borhangabr
1641,11146160,zhaoye1,"2023-10-28 12:53:46",0.77764,1,zhaoye1
1642,11149971,"Sezai Yakut","2023-10-29 14:57:22",0.77764,2,sezaiyakut
1643,10743885,"Francisco GRV","2023-10-30 14:01:33",0.77764,10,franciscogrv
1644,11004339,"Harvin Raj Thallapally","2023-10-14 07:24:00",0.77741,1,harvinrajthallapally
1645,11150680,"Shreyash Bohara","2023-10-30 08:27:00",0.77718,1,shreyashbohara
1646,11156442,"Aum Thaker","2023-10-31 15:44:10",0.77718,4,aumthaker
1647,10921976,hyunson,"2023-10-10 14:50:00",0.77694,3,hyunson
1648,11096629,"Oluwabori Ige","2023-10-19 22:26:02",0.77694,9,oluwaboriige
1649,11110465,"AL Sayed Hashim","2023-10-23 16:41:16",0.77694,2,alsayedhashim
1650,11103716,igvdov,"2023-10-21 12:34:29",0.77647,2,igvdov
1651,11101882,"Firdevs Dogru","2023-10-21 17:31:21",0.77624,4,firdevsdogru
1652,10840772,jroznerski,"2023-09-28 12:03:20",0.77601,1,many37
1653,11022102,Sourabh_Patil,"2023-10-06 16:14:44",0.77577,1,acepatil
1654,8211654,"Abner Freitas","2023-10-31 21:15:58",0.77554,3,abnerfreitas
1655,11152187,"Alexi Kehayias","2023-10-30 01:53:23",0.77554,1,alexikehayias
1656,10896540,"Masaki Ogawa","2023-09-30 04:32:58",0.77530,10,masakiogawa
1657,11041330,"Eric Liu365","2023-10-24 14:35:28",0.77530,4,ericliu365
1658,11148361,"Andrey Kruglov","2023-10-31 11:18:59",0.77530,2,andreykruglov
1659,11130556,Kiwy3_133,"2023-10-31 17:09:00",0.77530,3,kiwy3133
1660,10590518,"Fernando Demarque","2023-09-20 23:53:31",0.77507,11,fernandodemarque
1661,10802869,"Sinamandla Mabaso","2023-10-05 13:51:55",0.77507,3,sinamandlamabaso
1662,11122377,"Haoming Chen","2023-10-24 07:55:21",0.77507,1,haomingchen1874
1663,10924838,"Vojta Havlicek","2023-09-16 09:09:41",0.77484,1,vojta224896
1664,10954962,"Pranav Bijith","2023-09-29 17:24:32",0.77484,4,pranavbijith
1665,11025435,"Lucas Petralli","2023-10-06 22:59:37",0.77484,2,lucaspetralli
1666,10810886,"Ahmed Bedair","2023-09-27 16:25:10",0.77460,3,"ahmedbedair06,elsayednashaat"
1667,11061904,"Nam Tran","2023-10-13 16:12:02",0.77460,1,namtran1985
1668,10808089,"Richie Kho Hui Huan","2023-10-19 06:54:15",0.77460,1,richiekhohuihuan
1669,10954469,"prajyot birajdar","2023-09-23 18:33:55",0.77414,11,prajyotbirajdar
1670,11002208,MarilloZ,"2023-10-03 23:19:21",0.77414,3,marilloz
1671,9853517,"docter mk","2023-10-26 13:47:13",0.77414,1,doctergero
1672,10877539,BNK557,"2023-09-07 15:34:30",0.77390,1,bnk557
1673,11010944,"doxon johnson","2023-10-04 10:55:07",0.77390,1,doxonjohnson
1674,11102049,ARJUN270,"2023-10-21 20:01:31",0.77390,1,arjun270
1675,9748249,SVM,"2023-09-12 01:41:25",0.77367,7,cemicc
1676,11137371,"DAGANI AKHIL DUTT","2023-10-27 02:13:03",0.77343,1,daganiakhildutt
1677,11139242,"Lokesh chowdary Karri","2023-10-27 05:06:08",0.77343,1,lokeshchowdarykarri
1678,11139252,"Arumalla Srujan Reddy","2023-10-27 05:08:00",0.77343,1,arumallasrujanreddy
1679,11139388,"Sri Lasya 24","2023-10-27 05:40:40",0.77343,1,srilasya24
1680,11139389,"Iswarya 27","2023-10-27 05:41:03",0.77343,1,iswarya27
1681,11139400,"Srinadh Bejawada","2023-10-27 05:42:22",0.77343,1,srinadhbejawada
1682,11139424,Praveen_Kumar_149,"2023-10-27 05:45:48",0.77343,1,praveenkumar149
1683,11139435,"Harshitha Gadiraju","2023-10-27 05:47:26",0.77343,1,harshithagadiraju
1684,11139438,siva2799,"2023-10-27 05:47:36",0.77343,1,siva2799
1685,11139454,"Srilekha Seethepalli","2023-10-27 05:50:45",0.77343,1,srilekhaseethepalli
1686,11139465,"Navya Seeram","2023-10-27 05:52:35",0.77343,1,navyaseeram
1687,11139582,klu_2100031036,"2023-10-27 06:18:07",0.77343,1,klu2100031036
1688,11139593,Sneharika_080704,"2023-10-27 06:19:49",0.77343,1,sneharika080704
1689,11139632,Anvi_01,"2023-10-27 06:27:04",0.77343,1,anvi01
1690,11139672,"madala navadeep","2023-10-27 06:32:33",0.77343,1,madalanavadeep
1691,11139690,"PRANATHI KOTA","2023-10-27 06:33:40",0.77343,1,pranathikota
1692,11139704,"Sneha sai Sri","2023-10-27 06:37:11",0.77343,1,snehasaisri
1693,11139761,"U J N Pavan","2023-10-27 06:47:55",0.77343,1,ujnpavan
1694,11140731,"AVINASH PAREKAT","2023-10-27 10:26:12",0.77343,1,avinashparekat
1695,11142422,"pradeep tata","2023-10-27 16:16:34",0.77343,1,pradeeptata
1696,11142440,"Manoj Kumar30695","2023-10-27 16:20:53",0.77343,1,manojkumar30695
1697,11143196,"Kammisetti Gopinadh","2023-10-27 19:50:02",0.77343,1,kammisettigopinadh
1698,11143803,"Akhileswar Reddy Vathaluru","2023-10-28 01:11:27",0.77343,1,akhieswar
1699,11143904,"Vissamsetty Srikanth","2023-10-28 05:14:11",0.77343,2,vissamsettysrikanth
1700,11143927,"Manoj Patha","2023-10-28 02:06:23",0.77343,1,manojpatha
1701,11143944,sathvik_reddy.ch,"2023-10-28 02:09:16",0.77343,1,sathvikreddych
1702,11144031,krishnamantena,"2023-10-28 02:36:26",0.77343,1,krishnamantena
1703,11144043,"Akshintala Manikanth","2023-10-28 02:38:57",0.77343,1,akshintalamanikanth
1704,11144091,"Ramagiri Yashwanth","2023-10-28 03:01:04",0.77343,1,ramagiriyashwanth
1705,11144119,"ALTHAF BASHA","2023-10-28 03:09:00",0.77343,1,althafbasha
1706,11144165,"nishanth konjeti","2023-10-28 03:30:08",0.77343,1,nishanthkonjeti
1707,11144406,ManvithChandra001,"2023-10-28 04:03:39",0.77343,1,manvithchandra001
1708,11144416,teja990,"2023-10-28 04:04:39",0.77343,1,teja990
1709,11144418,"Parimi kushal kumar","2023-10-28 04:05:03",0.77343,1,parimikushalkumar
1710,11139367,"Ajay Bhavani","2023-10-28 04:06:06",0.77343,1,ajaybhavani
1711,11144429,"ABHIRAM VELAMPUDI","2023-10-28 04:06:45",0.77343,1,abhiramvelampudi
1712,11144426,"Humesh Sai","2023-10-28 04:07:25",0.77343,1,humeshsai
1713,11144430,Nithin1317,"2023-10-28 04:08:14",0.77343,1,nithin1317
1714,11144445,"bheema rohith68","2023-10-28 04:10:05",0.77343,1,bheemarohith68
1715,11144447,"pardhu ranga","2023-10-28 04:10:32",0.77343,1,pardhuranga
1716,11144454,"Yaswanth Nalluri","2023-10-28 04:12:15",0.77343,1,yaswanthnalluri
1717,11144460,"Pavani Pottuparthy","2023-10-28 04:12:32",0.77343,1,pavanipottuparthy
1718,11144468,C.Rushmitha,"2023-10-28 04:14:49",0.77343,1,crushmitha
1719,11144469,"MOHAMMED ABDUL BASEER","2023-10-28 04:15:17",0.77343,1,mohammedabdulbaseer
1720,11144476,"Likith sai Potla","2023-10-28 04:16:18",0.77343,1,likithsaipotla
1721,11144492,"venu Babu kongara","2023-10-28 04:20:33",0.77343,1,venubabukongara
1722,11144495,"B. Mohana Swathi","2023-10-28 04:20:52",0.77343,1,bmohanaswathi
1723,11144491,Rizwana5,"2023-10-28 04:21:38",0.77343,1,rizwana5
1724,11144529," Vishnu Vasanth Teja","2023-10-28 04:32:32",0.77343,1,vishnuvasanthteja
1725,11144527,"Avighna Yarlagadda","2023-10-28 04:32:37",0.77343,1,avighnayarlagadda
1726,11144535,"Rasool Basha Shaik","2023-10-28 04:35:11",0.77343,1,rasoolbashashaik
1727,11144540,"Prabhu Badarala","2023-10-28 04:36:00",0.77343,1,prabhubadarala
1728,11144558,"B Naveen_27","2023-10-28 04:37:11",0.77343,1,bnaveen27
1729,11144557,"Madhu Kiran G","2023-10-28 04:37:12",0.77343,1,madhukiran06
1730,11144553,"Pranay Joseph","2023-10-28 04:37:15",0.77343,1,pranayjoseph
1731,11144564,"Suraj Tata","2023-10-28 04:39:20",0.77343,1,surajtata
1732,11144498,"anudeepthi garlapati","2023-10-28 04:39:33",0.77343,2,anudeepthigarlapati
1733,11144615,aarthireddy18,"2023-10-28 04:56:36",0.77343,1,aarthireddy18
1734,11144625,"Shoaib Sohail","2023-10-28 04:59:34",0.77343,1,shoaibsohail
1735,11144648,Saivivek_Reddy22,"2023-10-28 05:06:42",0.77343,1,saivivekreddy22
1736,11144810,"srirama joshna","2023-10-28 06:00:32",0.77343,1,sriramajoshna
1737,11144843,"pothamsetty jyoshna","2023-10-28 06:05:48",0.77343,1,pothamsettyjyoshna
1738,11144885,"JANAPALA Bharadwaj","2023-10-28 06:12:34",0.77343,1,janapalabharadwaj
1739,11146612,"A Sri Lakshmi Keerthi","2023-10-28 14:36:06",0.77343,1,asrilakshmikeerthi
1740,11146619,saisrijach,"2023-10-28 14:37:34",0.77343,1,saisrijach
1741,11146860,Nikhil31771,"2023-10-28 15:52:01",0.77343,1,nikhil31771
1742,11146891,"saisujith sp","2023-10-28 16:04:06",0.77343,1,saisujithsp
1743,11150451,"N KRISHNA CHOWDARY PATHURI","2023-10-29 14:10:52",0.77343,1,nkcpathuri
1744,11151281,"VAJJE KRISHNA PRANAV","2023-10-29 17:47:58",0.77343,1,vajjekrishnapranav
1745,11151369,"Tummuru Likhith reddy","2023-10-29 18:20:38",0.77343,1,tummurulikhithreddy
1746,11152298,gowthamreddy_7,"2023-10-30 00:58:11",0.77343,1,gowthamreddy7
1747,11154955,saikoushik_15,"2023-10-30 10:10:18",0.77343,1,saikoushik15
1748,11160922,Varma28,"2023-10-31 05:41:00",0.77343,1,varma28
1749,11160924,"Gowtham majji","2023-10-31 05:41:18",0.77343,1,gowthammajji
1750,11161316,"Sarvan Sunkara","2023-10-31 07:16:04",0.77343,1,sarvan06
1751,11163320,"Shyamkumar Kasina","2023-10-31 14:30:11",0.77343,1,shyamkumarkasina
1752,11163757,"Saiteja Sirigina","2023-10-31 15:59:46",0.77343,1,saitejasirigina
1753,11150996,VichayturenQQ,"2023-10-30 12:03:55",0.77320,4,vichayturenqq
1754,10993589,"James Hanley","2023-10-24 03:39:53",0.77297,13,james4515
1755,10501393,ShadOwWarrioRrr,"2023-10-02 10:29:45",0.77273,20,"shadowwarriorrr,viswaprateek"
1756,11128696,"Kuma Yuka","2023-10-26 06:35:52",0.77273,3,kumayuka
1757,10125398,AndersonMA,"2023-09-18 21:22:29",0.77250,3,andersonma
1758,11134954,"Wahaj Javed Alam","2023-10-26 11:51:16",0.77250,2,wahajjavedalam
1759,11152886,"Youngsu Kim","2023-11-01 00:42:56",0.77227,10,youngsukim3
1760,11022513,Spirited-Coder,"2023-10-06 17:15:48",0.77203,1,spiritedcoder
1761,11066651,termianl123,"2023-10-16 13:51:06",0.77180,1,termianl123
1762,10795711,"Majid nargesi","2023-10-31 15:26:40",0.77180,10,m17iddgmailcom
1763,10219044,"Nagendra Mantrabuddi","2023-09-18 13:48:28",0.77156,1,nagendramantrabuddi
1764,10990914,emrgzls,"2023-09-30 20:36:00",0.77110,4,emirguzels
1765,11156307,"Tamer Kanak","2023-10-30 20:19:39",0.77110,3,tamerkanak
1766,10959907,Yashi003,"2023-09-24 09:53:05",0.77086,2,yashi003
1767,10923201,Lokinado,"2023-09-15 21:23:41",0.77063,2,lokinado
1768,10871805,"KHADROUF Oumaima","2023-10-03 11:38:00",0.77063,1,khadroufoumaima
1769,10884638,zhizuo5,"2023-09-10 05:58:56",0.77039,4,zhizuo5
1770,10980090,"Naoto Nagura","2023-10-06 07:37:40",0.77039,7,naotonagura
1771,11076301,"Sunwoo Kim55","2023-10-23 05:10:59",0.77016,4,sunwookim55
1772,11061896,"Yueheng Zeng","2023-10-13 05:52:44",0.76993,1,yuehengzeng
1773,11136325,"Brody Woodard","2023-10-31 13:52:06",0.76993,2,"brodywoodard,brycenpatterson,kevinburke88,thomasndoniqirici"
1774,10997582,"Abdelrahman Hamdy Ghania","2023-10-03 10:47:33",0.76946,1,abdelrahmanhamdy88
1775,10047246,"Ana Beatriz Cury","2023-10-26 15:10:28",0.76899,1,anabeatrizcury
1776,10894909,dd,"2023-09-11 11:12:45",0.76852,7,afwull
1777,10962519,"Harsh Verma","2023-09-24 18:00:08",0.76852,1,harsh1018
1778,11123089,Yichen,"2023-10-24 13:49:42",0.76852,2,kinglen
1779,10938485,Khalid-rabhi,"2023-09-21 07:50:10",0.76829,1,khalidrabhi
1780,10753554,EduardoNap,"2023-09-08 22:45:46",0.76806,2,eduardonap
1781,11150639,"Floribert Jackalope","2023-10-31 14:42:23",0.76782,3,floribertjackalope
1782,10885828,Gowthamraj,"2023-10-03 08:44:05",0.76736,3,gowthamrajgoku
1783,11150084,"Emilio Toledo","2023-10-29 14:24:21",0.76689,10,emiliotoledop
1784,10882214,21f1002602,"2023-09-10 10:53:30",0.76665,7,iitm21f1002602
1785,10838118,partyCocktail4657,"2023-09-10 03:46:45",0.76642,1,partycocktail4657
1786,10948341,JoostJoh,"2023-09-21 13:54:27",0.76595,2,joostjoh
1787,11101111,"Szu-Lin Cheng","2023-10-26 08:31:17",0.76572,7,szulincheng
1788,10901214,"SeonGyu Jang","2023-09-16 11:49:07",0.76548,4,seongyujang04
1789,10955029,"Iceberg Analysts","2023-10-26 00:19:23",0.76548,4,"ifalse,kagglejackj,tslagowski"
1790,11001669,Geoffrey,"2023-10-02 21:45:48",0.76502,1,geoffreygeo
1791,11044394,"Ni Xiang","2023-10-23 03:01:24",0.76502,5,nxx0xxn
1792,11094972,KKKartikKothari,"2023-10-20 12:45:47",0.76502,1,kkkartikkothari
1793,11022788,"Kritagya Gupta","2023-10-06 23:39:59",0.76478,4,akzytr
1794,11096728,FightMak,"2023-10-29 03:49:47",0.76478,2,fightmak
1795,10839471,Yopi,"2023-09-03 07:07:47",0.76455,1,yoshihiroakahori
1796,10938492,"Slatinaru Andrei Alexandru","2023-09-19 16:44:25",0.76455,2,slatinaruandrei
1797,10893828,"Sukesh Bondada","2023-10-14 14:26:59",0.76455,1,sukeshbondada
1798,10907180,"HARSHA VARDHAN V","2023-09-14 08:22:50",0.76408,2,thunder7
1799,10998452,"Siddharth Verma","2023-10-02 14:16:52",0.76408,1,lordsid
1800,10971966,"Sanad Alawi","2023-10-13 20:01:12",0.76385,6,sanadalawi2023
1801,11122292,DataConstantin,"2023-10-24 12:37:52",0.76385,8,dataconstantin
1802,11102140,GAYATHRI,"2023-10-20 10:49:44",0.76338,1,ssgayathri
1803,10873596,"Brahyam Almonte Ruiz","2023-10-04 17:10:35",0.76315,15,braxion
1804,11079140,Yxbrah,"2023-10-17 09:59:55",0.76315,1,yongxx
1805,10868144,"ALVARO RODRIGUEZ","2023-09-05 03:14:27",0.76291,2,alvrod
1806,11070179,"Santosh Reddi","2023-10-24 04:15:24",0.76291,4,santoshreddi
1807,10967506,"Leonardo Macedo Freire","2023-09-26 20:46:59",0.76268,3,leonardomacedofreire
1808,11045539,lerca00,"2023-10-19 17:01:15",0.76245,7,lerca00
1809,11126031,VicmanGT,"2023-10-31 23:32:36",0.76245,10,vicmangiltafolla
1810,10889528,dhzdhd5,"2023-09-09 13:20:27",0.76198,3,dhzdhd5
1811,10866160,Tamir,"2023-09-11 08:03:24",0.76198,2,tamiralon
1812,10403396,"Oliver Hesse","2023-09-18 14:19:31",0.76151,2,oliverhesse
1813,10917353,Christoph,"2023-09-15 17:44:15",0.76128,3,christophse
1814,11102035,"LINGASHKUMAAR M ","2023-10-20 10:48:00",0.76128,4,lingashkumaarm
1815,10871407,"Lee Reps","2023-10-09 11:58:26",0.76011,6,leereps
1816,10873484,"Avinash #2","2023-09-06 05:35:02",0.75987,2,iavinash
1817,11102042,"KALPANADEVI G 21CSR074","2023-10-23 15:44:19",0.75917,2,kalpanadevig21csr074
1818,10883407,Destro2KB,"2023-09-16 17:54:28",0.75894,5,destro2kb
1819,10674439,"Francisco Loureiro","2023-10-06 23:51:26",0.75894,1,floureiro16
1820,10973412,"[Deleted] 97c3b48a-e5fe-4bf5-9be8-81cf87e3b086","2023-09-28 15:10:59",0.75870,5,del=168afa2cd3317522
1821,10983401,"AYUSH GOSWAMI","2023-10-04 13:18:14",0.75870,1,ayushgoswami47
1822,11037838,ramstermodel,"2023-10-09 08:35:39",0.75824,1,ramstermodel
1823,10977986,"vasim raja","2023-09-28 10:51:21",0.75800,1,vasimraja
1824,10955042,"Avatansh Malaviya","2023-09-27 12:43:48",0.75777,4,avtnshm
1825,10845737,gary,"2023-09-11 08:10:35",0.75730,7,gary851029
1826,10952428,"Chaydo's Family","2023-10-28 07:05:01",0.75730,3,chatgptbot
1827,9309882,"Romario Gomes","2023-09-23 04:15:24",0.75707,1,romariogomesbr
1828,10978947,"Alex Sheshukov","2023-09-27 19:50:49",0.75707,9,alexsheshukov
1829,11112971,"Makoto Nishiura","2023-10-23 02:08:29",0.75707,2,makotonishiura
1830,11102046,"Kavila Viswanathan","2023-10-20 14:06:57",0.75683,4,kavilaviswanathan
1831,11102147,"DHARANEESH S 21CSR036","2023-10-20 10:40:34",0.75660,1,dharaneeshs21csr036
1832,11102102,"PRESANNA WENKATESAN K 21CSR149","2023-10-20 10:54:01",0.75613,2,presanna
1833,10844459,"Dyl Diss","2023-09-02 15:25:14",0.75590,2,dyldiss
1834,10867191,"Willian Chua","2023-09-09 08:27:44",0.75590,1,willianchua
1835,10862967,yeshu311,"2023-09-03 20:27:54",0.75566,3,yeshu311
1836,11102157,Harisowndharya,"2023-10-20 10:34:37",0.75543,1,harisowndharya
1837,11102151,Ashikha,"2023-10-20 10:52:45",0.75543,1,ashikha03
1838,10880491,"Tanawan C.","2023-09-08 14:47:05",0.75496,2,tanawanc
1839,10079267,"Leander Angelo","2023-10-04 07:59:17",0.75496,1,leanderangelo
1840,11012239,"Nur Alda-Onggar","2023-10-09 18:19:18",0.75473,10,nuraldaonggar
1841,11069106,"Arpit Kumar Lariya","2023-10-14 21:36:58",0.75473,3,arpitlariya
1842,11122288,"Anca-Elena Baciu","2023-10-24 12:42:33",0.75473,1,ancaelenabaciu
1843,11006598,kowal9,"2023-10-10 20:51:43",0.75426,1,kowal9
1844,11124712,Unicornchk,"2023-10-26 14:01:34",0.75426,5,unicornchk
1845,11085662,"shweta singh","2023-10-20 12:28:33",0.75403,1,shweta0812
1846,11146274,Yash_Desai,"2023-10-29 06:18:40",0.75403,1,jay1jo
1847,11016066,"Daniil Pavlov","2023-10-06 10:30:40",0.75309,3,pavvvlov
1848,10979961,TYSGibson,"2023-10-10 01:00:53",0.75309,2,tysgibson
1849,11102074,"DINESHKUMAR M D 11","2023-10-20 10:48:32",0.75286,1,dineshkumarmd11
1850,11102105,"DHIVYA K 21CSR041","2023-10-21 09:17:39",0.75286,2,dhivyak21csr041
1851,11102095,"NAVEEN KUMAR S 20ISR031","2023-10-21 09:29:40",0.75286,1,naveenkumars20isr031
1852,10781388,"Kevin JMB","2023-10-17 01:54:11",0.75263,2,kevinjmb
1853,10982016,"Ihor Zahoruiko","2023-10-01 17:55:33",0.75216,2,ihorzahoruiko
1854,11134941,stockera00,"2023-10-30 16:37:19",0.75216,2,stockera00
1855,10934784,"Christophorus Bintang Daneswara","2023-09-19 22:43:28",0.75146,1,christophorus
1856,10720771,"Abishek H","2023-10-31 12:42:06",0.75122,1,abishekh91
1857,10899037,XLWX,"2023-09-11 21:24:49",0.75099,1,xliwxu
1858,9228686,"Rafael Magnusson","2023-10-20 21:13:54",0.75075,7,rafaelmagnusson
1859,11134847,"Elliot Mason","2023-10-27 09:59:50",0.75075,1,elliotmason
1860,10885831,sigireddyBalasai,"2023-09-15 05:08:25",0.75052,6,sigireddybalasai
1861,11109785,"Pushpander Kumar","2023-10-24 08:54:45",0.75029,2,pushpanderkumar
1862,11112763,"Grass Warlock","2023-10-22 22:10:14",0.75005,1,grasswarlock
1863,10463539,"Rafi Bin Dastagir","2023-09-07 08:35:59",0.74982,2,"rafibindastagir,tanvirahmed316"
1864,9844747,"Andrii Kolesnyk","2023-09-04 13:01:16",0.74935,7,andriikolesnyk
1865,11042065,du5tin,"2023-10-10 05:39:50",0.74912,4,du5tin
1866,10864811,ubrece,"2023-09-07 23:29:33",0.74888,12,ubrece
1867,11009812,"LDD Gang","2023-10-10 15:04:35",0.74888,5,"aloisvincent,erwanngallois"
1868,11102100,Starkxop,"2023-10-20 10:34:19",0.74888,1,starkxop
1869,11102097,Gokulgobi,"2023-10-20 10:49:25",0.74888,2,gokulgobi
1870,10954612,ThiagoFélix,"2023-10-06 18:31:34",0.74865,3,thiagoflix
1871,11063724,xinger1,"2023-10-17 12:41:59",0.74865,1,xinger1
1872,11102037,"DEEPANRAJ S 21ADR010","2023-10-20 10:37:01",0.74865,1,deepanrajs21adr010
1873,11150366,GnrForever87,"2023-10-31 13:57:52",0.74865,20,gnrforever87
1874,10969975,"Davit Kharshiladze","2023-09-27 15:13:30",0.74842,1,davitkharshiladze
1875,10977044,"miquel martin ezquerra","2023-09-28 00:08:04",0.74818,2,miquelmartinezquerra
1876,10662936,Mohammed_Abdulwahab21,"2023-09-21 16:43:33",0.74772,1,mohammedabdulwahab21
1877,10731429,"Eugene Obukhov","2023-09-03 19:31:08",0.74748,1,irvind
1878,10842224,gohed,"2023-10-22 19:45:19",0.74748,2,"eantonya,gogrmogr"
1879,11000448,KrzysztofUrbaniec,"2023-10-03 14:23:32",0.74725,4,krzysztofurbaniec
1880,10895501,"Chung Hao-Tse","2023-09-12 09:42:53",0.74655,3,chunghaotse
1881,10955701,alialh72,"2023-09-23 19:57:59",0.74655,1,alialh72
1882,11036149,"Macy Mills","2023-10-13 15:21:39",0.74655,2,macymills
1883,11122300,"Brigitte Geiger","2023-10-24 13:28:34",0.74655,2,brigittegeiger
1884,9610331,"Marek Przybyłowicz","2023-10-19 09:56:51",0.74631,1,marekgp
1885,11093394,"Felipe Camelo","2023-10-26 22:05:35",0.74561,1,felipecamelo
1886,10868033,jasperjasperjasper,"2023-09-20 11:51:42",0.74538,3,jasperjasperjasper
1887,10987705,"boubkeur bouchama","2023-09-30 08:28:09",0.74491,1,aminebouchama
1888,10998781,"S N Bibhudutta","2023-10-07 05:43:32",0.74491,1,snbibhudutta
1889,11044986,GaryLee,"2023-10-17 12:34:27",0.74491,4,garylee1127
1890,11084837,Poyomi55,"2023-10-18 10:40:09",0.74491,4,poyomi55
1891,9660780,ukihappiness,"2023-10-04 08:53:03",0.74468,1,ukihappiness
1892,10263680,"Yorrid van Groningen","2023-09-26 19:16:16",0.74444,10,yorridvangroningen
1893,11155654,shuto734,"2023-10-31 15:58:15",0.74444,1,shuto734
1894,10814519,karthik_gangula,"2023-09-06 04:33:58",0.74421,2,karthikgangula
1895,10958326,"Max Volk","2023-09-23 16:59:05",0.74351,1,maxvolk
1896,10305982,"Konstantin Wohllaub","2023-10-11 15:26:50",0.74257,2,konstantinwohllaub
1897,10779323,"Lavanya Easwar","2023-09-08 11:34:31",0.74234,1,lavanyaeaswar
1898,10962818,farouq_aiyad22,"2023-10-05 09:51:05",0.74210,1,farouqaiyad22
1899,10933763,"HAFIZ MUHAMMAD IMRAN KHAN","2023-09-19 13:09:06",0.74164,1,csmimrankhan
1900,9918159,TechVisualizer,"2023-09-20 18:17:18",0.74164,2,techvisualizer
1901,10944594,"Utkarsh Singh khatri","2023-09-20 18:23:17",0.74164,1,utkarshsinghkhatri
1902,10959940,"Matt Wilkerson ","2023-09-24 17:14:05",0.74140,1,mwilkers1
1903,9808085,"Kadir Can ÇELİK","2023-10-02 19:29:50",0.74070,1,kadircancelik
1904,11102245,WladimirLct,"2023-10-20 12:46:56",0.74070,9,wladimirlct
1905,10972987,"Oleksandr Katrusha","2023-09-27 11:19:16",0.73953,1,oleksandrkatrusha
1906,10837614,sobisobi,"2023-10-20 05:56:56",0.73953,6,sobisobi
1907,10877841,"Vladimir Pinera","2023-09-07 19:23:00",0.73906,2,vladypv
1908,8737296,kofifanhzh,"2023-09-23 16:50:48",0.73906,1,kofifanhzh
1909,10968396,"Omer Gurbuz","2023-09-27 14:56:49",0.73860,4,omergurbuz
1910,11063283,"Raffaele Di Somma","2023-10-13 15:11:26",0.73836,7,raffaeledisomma
1911,10976620,"Tommaso Capacci","2023-10-02 16:55:43",0.73813,2,tommasocapacci
